,id,age,highest_education,profession,hispanic,weekly_hours_worked,in_college,is_married,schoolmeals_purchases,self_employed,sex,supp_security,reason_unemployment,main_profession,numweeks_schoolmeals,id_2,psu,psu_popsize,net_income,total_food_percent,rent_income_percent,alcbev_percent,bakery_percent,beef_percent,cereal_percent,child_age,housing_type,census_division,eggs_percent,fam_size,food_away_percent,food_home_percent,fresh_fruit_percent,fresh_veg_percent,value_foodstamps,number_foodstamps,non_alc_grocery_percent,milk_percent,number_earners,non_alc_bevs_percent,oils_percent,othdairy_percent,othmeat_percent,members_under18,members_over64,pet_food_percent,pork_percent,procfruit_percent,proc_veg_percent,spouse_race,seafood_percent,smoking_percent,lives_in_MSA,state,sweets_percent,vehicle
1065,363172,27,Bachelor’s degree,A local government employee,No,40.0,Not at all,Never married,,No,Female,,,105.0,,363172,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,40914.4,0.0791354633087617,,0.147830103826526,0.0062149267739475605,0.0,0.000260543964960992,0,"House, apartment, flat",Pacific,0.0,1,0.0349510196898891,0.0441844436188726,0.0186364429149639,0.00795175097276265,,,,0.0,1,0.00538587587744168,0.0,0.0027124151887843897,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,Yes,California,0.00094685489705336,1.0
1070,363192,63,"Some high school, no degree",,Yes,40.0,,Separated,,No,Female,,Taking care of home/family,910.0,,363192,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,34359.6,0.17232389201271303,,0.0,0.0218989743768845,0.0119861698040722,0.0157167138150619,7,"House, apartment, flat",Pacific,0.0,2,0.00397268885551636,0.16835120315719598,0.00781673826237791,0.0100414440214671,,,0.0908043166975169,0.000268888170991513,1,0.0126823362320865,0.0,0.0165961687563301,0.0,0,0,0.0,0.00202039604651975,0.0,0.0011274869323275,,0.0,0.0,Yes,California,0.0,1.0
1077,363211,46,Bachelor’s degree,Paid employee of a PRIVATE company,No,40.0,Not at all,Married,,No,Female,,,103.0,,363211,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,162224.4,0.0413324999198641,,0.0057249094464211295,0.0,0.0,0.00176138731288265,0,"House, apartment, flat",Pacific,0.000560951373529506,2,0.0167131454947591,0.024619354425105,0.00137192678783216,0.00335128377728628,,,,2.6136635425990198e-05,2,0.00207712280026926,0.000719620476327852,0.00103856140013463,0.0,0,0,0.0,0.00304516459916018,0.0,0.000367022470109305,1.0,0.0020819309548995102,0.0,Yes,California,0.0,1.0
1125,363292,53,Bachelor’s degree,Paid employee of a PRIVATE company,No,40.0,Not at all,Married,,No,Female,,,103.0,,363292,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,158099.4,0.0936727114713908,,0.0277926418443081,0.00386584300762685,0.0,0.00279243855447902,0,"House, apartment, flat",Pacific,0.0010556681429531,2,0.0624002368130429,0.0312724746583478,0.0028926515850155,0.00215337717916703,,,0.0328907004074652,7.947563368361929e-06,2,0.0035310633689944397,0.00154836919052191,0.00100892881313908,0.000813000555346826,0,0,0.0,0.00157249780834083,0.000547566024918501,0.00126075317173879,1.0,0.0008714506190409331,0.0,Yes,California,0.000655130126996054,2.0
1149,363335,22,Bachelor’s degree,Paid employee of a PRIVATE company,No,40.0,Not at all,Married,,No,Female,,,104.0,,363335,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,192159.6,0.0662395217308945,,0.00227311047691606,0.004856067560507,0.005513645948472,0.00385075739125186,0,"House, apartment, flat",Pacific,0.0006765209752726379,5,0.0220748794231462,0.0441646423077483,0.0030754643535894103,0.00412136578136091,,,0.0419443004669036,1.55599824312707e-05,5,0.0038588756429551296,0.00195785170243901,0.00256266145433275,0.0,0,0,0.00251124586021203,0.0016804781025772301,0.000363968284696679,0.000646754052360642,1.0,0.0,0.0,Yes,California,0.000673814891371547,
1191,363416,27,Bachelor’s degree,Paid employee of a PRIVATE company,No,40.0,Not at all,Never married,,No,Male,,,103.0,,363416,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,58082.4,0.0456324118838065,,0.0,0.0,0.0,0.0,0,"House, apartment, flat",Pacific,0.0022337231243888,1,0.0268762998774155,0.0187561120063909,0.0062535294684792605,0.0,,,,9.18522650579177e-05,1,0.0,0.0,0.0021889591339200897,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,Yes,California,0.00133844331501453,1.0
1263,363570,25,Some college but no degree,Paid employee of a PRIVATE company,Yes,40.0,Part time,Married,,No,Male,,,110.0,,363570,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,88000.0,0.129264560454545,,0.006744985,0.00401522727272727,0.0025025,0.00305795454545455,1,"House, apartment, flat",Pacific,0.0,3,0.0638479695454545,0.0654165909090909,0.00952545454545454,0.007436590909090909,,,0.0768181818181818,9.05113636363636e-05,2,0.00109909090909091,0.0,0.00284818181818182,0.0,1,0,0.0,0.0,0.00954022727272727,0.00205931818181818,1.0,0.0049547727272727295,0.0,Yes,California,0.0013974999999999999,2.0
1360,363750,57,Bachelor’s degree,Self-employed,No,33.3333333333333,Not at all,Married,,Yes,Female,,,209.0,,363750,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,193815.2,0.0134899636354631,,0.0,0.00394664608348571,0.0,0.0,7,"House, apartment, flat",Pacific,0.0,3,0.000489641679290376,0.0130003219561727,0.00128514172263063,0.000401103731802253,,,0.0456104577969117,1.5427066607779e-05,3,0.0,0.0,0.00174392926870545,0.0,0,0,0.0,0.0,0.00207661731381233,0.000134148405285034,1.0,0.0,0.0,Yes,California,0.0005365936211401379,3.0
1547,367330,29,Bachelor’s degree,Paid employee of a PRIVATE company,No,40.0,Not at all,Never married,,No,Male,,,107.0,,367330,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,75591.6,0.0398160642187756,,0.007064806142481441,0.0013723747083009199,0.0,0.0,0,"House, apartment, flat",Pacific,0.0,1,0.0238944538811191,0.0159216103376566,0.0,0.0,,,0.0309558204879907,0.0,1,0.0011144095375676699,0.0,0.0,0.00130358399610539,0,0,0.0,0.0,0.0,0.0,,0.0107588673873817,0.0,Yes,California,0.0,1.0
1607,367469,41,Master’s or greater,Paid employee of a PRIVATE company,No,40.0,Not at all,Never married,,No,Male,,,107.0,,367469,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,105615.2,0.141982404047902,,0.0615417099053924,0.00578515213719237,0.0,0.0,0,"House, apartment, flat",Pacific,0.00147459835326733,1,0.110730273672729,0.0312521303751733,0.0031609086570872397,0.00313875275528522,,,0.019694134935123002,2.88310773449276e-05,1,0.00345632068111408,0.0,0.0012284216665783,0.0,0,0,0.0,0.00461827464228634,0.0,0.0,,0.00689048546042615,0.0,Yes,California,0.0,
1608,367470,65,Some college but no degree,,No,,Not at all,Married,,No,Female,,Retired,930.0,,367470,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,40373.0,0.26571866693087,,0.0,0.0196611596859287,0.00622098927501053,0.0172332994823273,0,"House, apartment, flat",Pacific,0.0,2,0.0733896415921532,0.192329025338716,0.00814009362692889,0.022449656948951,,,0.141678844772496,0.000128303569217051,0,0.01246129839249,0.0101300374012335,0.0144409446907587,0.0215712352314666,0,2,0.0,0.0,0.00320709384985015,0.0,1.0,0.0,0.0,Yes,California,0.00532583657394793,1.0
1815,367866,31,Bachelor’s degree,Self-employed,No,50.0,Not at all,Never married,,Yes,Female,,,210.0,,367866,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,40327.6,0.45032382834584705,,0.0,0.0363672031065573,0.0119092695821224,0.0243842485047461,0,"House, apartment, flat",Pacific,0.00424923823882403,1,0.0803127386702903,0.370011089675557,0.0229702104761999,0.0292929254406411,,,0.25144070066158203,0.000100634181057142,1,0.0567081884367034,0.00996538152530773,0.023527815689502997,0.00540997877384223,0,0,0.0,0.0134933331018955,0.0,0.0167781995457205,,0.0143115985082177,0.0,Yes,California,0.0171993498249338,1.0
1842,367908,79,Bachelor’s degree,,No,,Not at all,Married,,No,Male,,Retired,930.0,,367908,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,32928.0,0.589863945578231,,0.0,0.0447151360544218,0.0656711613216715,0.0381772351797862,0,"House, apartment, flat",Pacific,0.0106438289601555,2,0.0456942419825073,0.544169703595724,0.0202216958211856,0.0669187317784257,,,0.276360544217687,0.00081511175898931,0,0.0264753401360544,0.0078881195335277,0.0189109572400389,0.00409803206997085,0,2,0.0,0.02993379494655,0.00630891642371234,0.0,1.0,0.020671768707483,0.0,Yes,California,0.0157762390670554,
1930,368096,50,Master’s or greater,Paid employee of a PRIVATE company,No,40.0,Not at all,Married,,No,Male,,,103.0,,368096,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,250000.0,0.053155441039999994,,0.00475592,0.00489738184,0.0,0.00109540288,4,"House, apartment, flat",Pacific,0.00080912,4,0.021522799999999998,0.03163264104,0.0013727136800000001,0.0037560941600000004,,,0.026000000000000002,5.612e-05,2,0.0035633083200000007,0.0,0.0026571999999999998,0.0,2,0,0.0,0.0,0.00176696,0.00044176184,4.0,0.0,0.0,Yes,California,0.00026890552000000004,2.0
1975,368197,88,High school graduate,,No,,Not at all,Married,,No,Male,,Retired,930.0,,368197,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,20851.2,0.203586364333947,,0.0,0.0174320902394107,0.0,0.00123446132596685,0,"House, apartment, flat",Pacific,0.0,2,0.101687193063229,0.101899171270718,0.0,0.0105490331491713,,,,0.00026329419889502796,0,0.0040400552486187895,0.0,0.0118084330877839,0.0,0,2,0.031622160834868,0.0024813919582566,0.0149506982811541,0.00123446132596685,1.0,0.0,0.0,Yes,California,0.011434353898096999,2.0
1986,368217,31,Bachelor’s degree,Paid employee of a PRIVATE company,No,50.0,Not at all,Married,,No,Male,,,103.0,,368217,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,259198.4,0.0548187855326268,,0.0136442913999469,0.000750313273538726,0.00248466039913827,0.000800467904122865,0,"House, apartment, flat",Pacific,0.000550697843813851,2,0.0391695376977636,0.0156492478348632,0.00167917703195699,0.00357702825326082,,,0.0320989635738492,0.0,2,0.00162300384570275,0.0,0.0,0.0,0,0,0.0,0.0,0.000902783350514509,0.0,1.0,0.0,0.0,Yes,California,0.000978015296390718,3.0
2212,368682,55,Bachelor’s degree,A local government employee,No,44.0,Part time,Married,,No,Male,,,103.0,,368682,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,240000.0,0.04154475,,0.0,0.00084175,0.0035663333333333298,0.000992333333333333,5,"House, apartment, flat",Pacific,0.00010725,3,0.0146239166666667,0.0269208333333333,0.000722583333333333,0.0035695833333333296,,,0.0216666666666667,1.12083333333333e-05,2,0.00240283333333333,0.0,0.0,0.000270833333333333,1,0,0.0,0.006666833333333329,0.0,0.00095225,1.0,0.0,0.0,Yes,California,0.00010833333333333299,3.0
2262,368789,24,High school graduate,,Yes,40.0,Not at all,Married,,No,Female,,Taking care of home/family,910.0,,368789,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,92148.4,0.23000875717863803,,0.00579825585685698,0.00825131592084073,0.00336167638287805,0.00419107244401422,2,"House, apartment, flat",Pacific,0.00273877159017411,6,0.12251107995364,0.107497677224998,0.0122237842436765,0.0079569394585256,,,0.05078764254181299,9.76529706430063e-05,2,0.0106475954004627,0.0012237169609022,0.00612800873373819,0.0037550153882216102,2,0,0.0,0.00157252648987937,0.00471331895073599,0.00672383524836025,1.0,0.0,0.0,Yes,California,0.0062019273259221,1.0
2275,368819,66,Some college but no degree,,No,,Not at all,Married,,No,Male,,"Ill, disabled, unable to work",900.0,,368819,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,34516.0,0.0253760331440491,,0.00375306640398656,0.0,0.0,0.0,0,Mobile home or trailer with NO permanent room added,Pacific,0.0,2,0.0104988747247653,0.0148771584192838,0.0,0.0,,,0.0647815505852358,2.85374898597752e-05,0,0.0008060030130953759,0.0,0.0061015181365164,0.0,0,1,0.0,0.00310348823733921,0.0,0.0,1.0,0.0,0.0,Yes,California,0.00338219955962452,2.0
2326,368921,42,Bachelor’s degree,Paid employee of a PRIVATE company,No,40.0,Not at all,Never married,,No,Female,,,103.0,,368921,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,189880.6,0.0699223617367967,,0.00681354493297367,0.00464871082143199,0.00140351357642645,0.0,1,"House, apartment, flat",Pacific,0.000684640768988512,4,0.0265681696813682,0.0433541920554285,0.00519916199969876,0.00211827853925046,,,0.0314934753734715,1.57730700240046e-05,2,0.00240582766222563,0.0005463433336528321,0.0051964234366228,0.00164176856403445,2,0,0.0,0.0018142980378195602,0.00136791225643905,0.00290972326820117,,0.0006257616628555,0.0,Yes,California,0.0,2.0
2458,369194,88,"Some high school, no degree",,Yes,,,Widowed,,No,Male,,Retired,930.0,,369194,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,16332.0,0.0529169728141073,,0.0,0.0015919666911584599,0.0,0.00635194709772226,0,Mobile home or trailer with NO permanent room added,Pacific,0.0,1,0.00687729610580456,0.0460396767083027,0.0,0.0,,,0.143277002204262,0.00010684545677198101,0,0.00171932402645114,0.00953588048003919,0.0,0.0,0,1,0.0,0.0,0.004775900073475389,0.0,,0.0,0.0,Yes,California,0.0,1.0
2543,370420,37,Bachelor’s degree,Paid employee of a PRIVATE company,Yes,41.5,Not at all,Married,,No,Female,,,103.0,,370420,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,329230.8,0.00818544316023896,,0.0011103456906219,0.000394070056628967,0.0,0.000133462604349289,5,"House, apartment, flat",Pacific,0.0,4,0.00267083152609051,0.0055146116341484395,0.000827626090876066,0.0,,,0.0315887820945063,5.13317709035728e-06,2,0.0,0.0,0.0006301962027854019,0.000275612123774568,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,California,0.00024402334168006202,2.0
2600,370519,54,Master’s or greater,A State government employee,No,38.3333333333333,Not at all,Married,,No,Female,,,103.0,,370519,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,475111.5,0.0316397729796058,,0.00142282390554638,0.00205871674333288,0.0,0.000655046236515008,6,"House, apartment, flat",Pacific,0.000425752691736571,5,0.0141828181384791,0.0174569548411268,0.000829615784926275,0.00169972732716426,,,0.0186061587648373,0.0,3,0.00264426350446158,0.0,0.000737679471029432,0.0017325617249845599,2,0,0.0,0.000360631136059641,0.0,0.0,6.0,0.0011147278059992199,0.0,Yes,California,0.0,2.0
2930,371220,30,Bachelor’s degree,Paid employee of a PRIVATE company,No,40.0,Not at all,Never married,,No,Female,,,103.0,,371220,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,25000.0,0.22177447760000002,,0.0379655224,0.0091208,0.0,0.008288799999999999,0,"House, apartment, flat",Pacific,0.0013415999999999999,1,0.1371184776,0.084656,0.0042328,0.0036192,,,0.10400000000000001,0.0,1,0.008112000000000001,0.0,0.0072488,0.0,0,0,0.0170352,0.0046696,0.0051792,0.0052728,,0.0,0.0,Yes,California,0.0010295999999999999,
3016,372483,18,Some college but no degree,Paid employee of a PRIVATE company,No,38.3333333333333,Full time,Never married,,No,Male,,,105.0,,372483,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,169800.0,0.0792295641931684,,0.00250506478209658,0.00511578327444052,0.00137196702002356,0.00112697290930506,7,"House, apartment, flat",Pacific,0.0,3,0.0387779740871614,0.0404515901060071,0.0013964664310954099,0.000873250883392226,,,0.0306242638398115,1.1366313309776199e-05,3,0.0036243816254417,0.0011882214369846901,0.00241012956419317,0.00251425206124853,0,0,0.0,0.0,0.0,0.0005144876325088339,2.0,0.0,0.00795618374558304,Yes,California,0.0030976442873969397,4.0
3140,372749,69,Bachelor’s degree,,No,,Not at all,Never married,,No,Male,,Retired,930.0,,372749,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,23564.6,0.0154468991623028,,0.0,0.0,0.0,0.0,0,"House, apartment, flat",Pacific,0.0,1,0.0154468991623028,0.0,0.0,0.0,,,0.0772344958115139,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,,0.0,0.0,Yes,California,0.0,
3231,372930,88,Associate’s degree in college,,No,,Not at all,Widowed,,No,Male,,Retired,930.0,,372930,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,83792.9,0.0882368315215251,,0.0436266079822992,0.00835607790158832,0.0,0.00433473480450014,0,"House, apartment, flat",Pacific,0.00201377443673629,1,0.0,0.0882368315215251,0.007286841247886159,0.00538971678984735,,,0.074469316612744,8.27404231146076e-05,0,0.0129638668670019,0.00464502362371991,0.0110065618924754,0.0019111339982265801,0,1,0.00231594920333346,0.00387240446386269,0.00155144409609883,0.00660624444314495,,0.0,0.00218276083057156,Yes,California,0.0,1.0
3297,373075,45,Master’s or greater,A local government employee,Yes,50.0,Not at all,Divorced,,No,Female,,,103.0,,373075,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,110000.0,0.0701495056363636,,0.0023636363636363603,0.0,0.0,0.0019121818181818198,5,"House, apartment, flat",Pacific,0.00271581818181818,3,0.0391622305454545,0.0309872750909091,0.0,0.00038350945454545496,,,0.0827272727272727,8.76363636363636e-05,1,0.000739768545454545,0.00113869836363636,0.00632745454545455,0.0009755010909090911,2,0,0.0,0.00340127272727273,0.0,0.0,,0.0051503636363636396,0.0,Yes,California,0.0,1.0
3321,373127,29,Master’s or greater,Paid employee of a PRIVATE company,Yes,55.0,Not at all,Married,,No,Female,,,103.0,,373127,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,179363.8,0.071404263290586,,0.00289913572303887,0.0023888878357840302,0.0,0.0,0,"House, apartment, flat",Pacific,0.0,2,0.0536166160618809,0.017787647228705003,0.00214681000291029,0.00151769755101085,,,0.0362391965379859,9.72883045519776e-06,2,0.00376017903278142,0.0,0.0012625736073834301,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,California,0.0,2.0
3636,374885,64,Master’s or greater,Paid employee of a PRIVATE company,Yes,60.0,Not at all,Never married,,No,Female,,,102.0,,374885,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,249647.6,0.0560043165646295,,0.00370721280717299,0.0034935691751092303,0.00253018206463831,0.0008028635564691991,0,"House, apartment, flat",Pacific,0.000703863686252141,3,0.0161275462692211,0.0398767702954084,0.0031968507608324697,0.000376030372412953,,,0.015830314411193997,2.4629317485928197e-05,2,0.005604054194792979,0.00138435995379086,0.00139210847610792,0.0024556379472504396,0,1,0.000520734026684014,0.00192577961895087,0.0012913724786459,0.00171967829852961,,0.000534364760566495,0.0,Yes,California,0.0025413778462120198,4.0
3649,374912,68,Bachelor’s degree,Paid employee of a PRIVATE company,No,40.0,Not at all,Married,,No,Female,,,103.0,,374912,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,80273.0,0.0363377474368717,,0.0,0.00377661231049045,0.0,0.0,0,"House, apartment, flat",Pacific,0.0,2,0.0123403884245014,0.0239973590123703,0.00113363148256574,0.0037150723157226,,,0.0453452593026298,2.18006054339566e-05,1,0.00244864400234201,0.00105265780523962,0.0,0.00161623459942945,0,2,0.0,0.0,0.0022607850709454,0.00210531561047924,4.0,0.0,0.0,Yes,California,0.00135711883198585,2.0
3655,374924,57,"Some high school, no degree",Paid employee of a PRIVATE company,Yes,40.0,,Married,,No,Female,,,103.0,,374924,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,43036.0,0.191314713263314,,0.0124151872850637,0.0011962078260061302,0.0108746166000558,0.0055520959196951394,7,"House, apartment, flat",Pacific,0.0018063946463426,3,0.0999256436471791,0.0913890696161353,0.0102644297797193,0.00639185797936611,,,0.0664559903336741,5.7974718840040895e-05,2,0.0084822009480435,0.0024105400130123604,0.007122873873036529,0.0,0,0,0.0,0.0,0.0,0.00906218050004647,1.0,0.00302072683334882,0.0,Yes,California,0.0,1.0
3782,375174,66,Bachelor’s degree,A Federal government employee,No,37.5,Not at all,Married,,No,Male,,,101.0,,375174,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,30890.0,0.29139527355131106,,0.0599540304305601,0.0258484946584655,0.0129116218841049,0.0035940433797345397,7,"House, apartment, flat",Pacific,0.005689867270961479,3,0.0145108449336355,0.27688442861767604,0.0201754613143412,0.0119520880543865,,,0.252508902557462,7.41340239559728e-05,2,0.0420595662026546,0.0121709291032697,0.01691809647135,0.009671090967950791,0,1,0.00840854645516348,0.00420006474587245,0.0015335623179022302,0.00349136484299126,1.0,0.0,0.0,Yes,California,0.020200712204597,3.0
3865,375341,54,Some college but no degree,Paid employee of a PRIVATE company,Yes,40.0,Not at all,Divorced,,No,Male,,,112.0,,375341,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,61000.0,0.10225245901639302,,0.0,0.0033672131147541,0.00169639344262295,0.000375081967213115,0,"House, apartment, flat",Pacific,0.000788524590163934,1,0.0512668852459016,0.0509855737704918,0.00586491803278689,0.00349934426229508,,,0.0554098360655738,0.0,1,0.00947081967213115,0.0009334426229508199,0.00711803278688525,0.0,0,0,0.0,0.00796196721311475,0.0,0.0,,0.000801311475409836,0.0,Yes,California,0.0006734426229508201,2.0
